,LineId,Date,Time,Level,Component,Content,EventId,EventTemplate
160,161,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
161,162,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
162,163,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
163,164,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
164,165,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
165,166,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
166,167,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
167,168,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
168,169,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
169,170,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
170,171,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
171,172,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
172,173,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
173,174,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
174,175,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
175,176,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
176,177,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
177,178,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
178,179,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
179,180,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
180,181,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
181,182,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
182,183,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
183,184,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
184,185,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
185,186,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
186,187,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
187,188,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
188,189,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
189,190,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
190,191,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
191,192,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
192,193,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
193,194,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
194,195,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
195,196,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
196,197,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
197,198,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
198,199,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
199,200,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
200,201,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
201,202,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
202,203,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
203,204,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
204,205,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
205,206,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
206,207,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
207,208,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
208,209,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
209,210,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
210,211,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
211,212,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
212,213,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
213,214,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
214,215,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
215,216,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
216,217,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
217,218,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
218,219,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
219,220,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
220,221,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
221,222,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
222,223,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
223,224,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
224,225,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
225,226,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
226,227,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
227,228,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
228,229,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
229,230,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
230,231,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
231,232,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
232,233,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
233,234,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
234,235,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
235,236,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
236,237,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
237,238,2016-09-28,04:30:32,Info,CBS,Session: 30546173_4275933214 initialized by client WindowsUpdateAgent.,E36,Please provide the output of the abstracted template.
238,239,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
239,240,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
240,241,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
241,242,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
242,243,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
243,244,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
244,245,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
245,246,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
246,247,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
247,248,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
248,249,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
249,250,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
250,251,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
251,252,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
252,253,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
253,254,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
254,255,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
255,256,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
256,257,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
257,258,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
258,259,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
259,260,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
260,261,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
261,262,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Output: Expecting attribute name [HRESULT = {result} - CBS_E_MANIFEST_INVALID_ITEM]
262,263,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Please provide the output of the abstracted log message.
263,264,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
264,265,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Please provide the corresponding template.
